date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
15/06/2015 00,1019,0,1.01,135.2,7.92,75.7,0,13.78
15/06/2015 01,1019,0,0.06,60.5,7.73,76.8,0,13.81
15/06/2015 02,1019,0,0.09,39.2,7.09,80.7,0,13.83
15/06/2015 03,1020,0,0.02,16.6,7.01,80.9,0,13.85
15/06/2015 04,1020,0,0,16.2,6.09,86.2,0.0084595,13.87
15/06/2015 05,1020,0,0,0,6.8,85.6,0.0431608,13.87
15/06/2015 06,1020,0,0.01,14.1,7.31,84.2,0.1399398,13.87
15/06/2015 07,1020,0,0.01,10.1,10.32,72.2,0.3287376,13.83
15/06/2015 08,1021,0,0.41,134.5,11.45,68.1,0.2512454,13.75
15/06/2015 09,1021,0,0.42,147,11.86,67.9,0.3106347,13.69
15/06/2015 10,1021,0,1.36,223.9,12.3,66.5,0.3424257,13.65
15/06/2015 11,1021,0,0.71,133.2,12.81,64.8,0.3607259,13.61
15/06/2015 12,1022,0,0.49,37.4,12.85,65.9,0.2630838,13.57
15/06/2015 13,1022,0,0.18,43.7,13.1,67.3,0.2614067,13.56
15/06/2015 14,1021,0,0.34,82.6,13.97,60.9,0.2551422,13.55
15/06/2015 15,1021,0,1.95,240,14.11,50.2,0.2906327,13.55
15/06/2015 16,1021,0,2,205.7,14.26,51.8,0.2864399,13.56
15/06/2015 17,1021,0,2.37,215.9,14.41,49.4,0.17215,13.56
15/06/2015 18,1021,0,1.84,226.4,13.9,55.1,0.0633848,13.58
15/06/2015 19,1021,0,0.74,179.1,13.35,62.1,0.0325309,13.61
15/06/2015 20,1021,0,0.27,121.5,12.72,67.7,0.012307,13.63
15/06/2015 21,1022,0,0.1,69.6,12.38,72.8,0.0044887,13.65
15/06/2015 22,1022,0,0.01,16.8,11.88,76.7,0,13.67
15/06/2015 23,1023,0,1.81,237.7,11.03,86,0,13.69
16/06/2015 00,1023,0,0.23,55.8,10.53,95.2,0,13.71
16/06/2015 01,1022,0,0,0,10.28,99.3,0,13.72
16/06/2015 02,1022,0,0.03,16.3,10.03,99.5,0,13.72
16/06/2015 03,1022,0,0.04,26.6,10.09,99.7,0,13.73
16/06/2015 04,1022,0,0.24,89.5,9.81,99.7,0.0028116,13.73
16/06/2015 05,1022,0,0.67,127.8,9.83,99.5,0.0212845,13.74
16/06/2015 06,1022,0,0.06,31.2,10.14,99.3,0.0250086,13.73
16/06/2015 07,1022,0,0.32,53.1,10.77,93.6,0.0540374,13.71
16/06/2015 08,1022,0,1.07,125.6,11.38,84.3,0.0940166,13.7
16/06/2015 09,1022,0,0.08,48.8,12.35,82.7,0.1812755,13.67
16/06/2015 10,1022,0,0.64,73.2,14.12,73.8,0.3076751,13.61
16/06/2015 11,1022,0,1.3,128.2,14.9,75,0.237138,13.58
16/06/2015 12,1022,0,2.82,202.5,15.83,72.6,0.3601339,13.55
16/06/2015 13,1021,0,3.97,217.4,16.3,65.5,0.3387509,13.54
16/06/2015 14,1021,0,3.63,241.9,16.09,68.7,0.1593745,13.54
16/06/2015 15,1021,0,4.07,229.7,16.51,68.6,0.3852412,13.54
16/06/2015 16,1020,0,3.95,201.5,17.32,64.2,0.2558574,13.52
16/06/2015 17,1019,0,4.02,186.6,17.02,63.3,0.2086025,13.53
16/06/2015 18,1019,0,3.44,200.5,16.89,62.4,0.1280766,13.53
16/06/2015 19,1019,0,4.69,207.2,16.55,66.4,0.091945,13.54
16/06/2015 20,1019,0,3.61,195.7,15.87,69.5,0.0306319,13.56
16/06/2015 21,1018,0,4.18,178,15.67,73.2,0.0115671,13.57
16/06/2015 22,1017,0,5.01,185.8,15.72,75.4,0.0003453,13.58
16/06/2015 23,1017,0,6.81,188,15.51,77.5,0,13.59
17/06/2015 00,1016,0,6.53,200.3,15.81,82.7,0,13.6
17/06/2015 01,1016,0,6.53,212.9,16.17,87.5,0.0002466,13.6
17/06/2015 02,1015,0,5.71,205.2,15.85,89,0,13.6
17/06/2015 03,1015,0,5.4,224.5,15.25,95,0,13.6
17/06/2015 04,1015,0,4.36,247.5,14.55,99.4,0.0012332,13.61
17/06/2015 05,1015,0,4.47,252.5,13.52,98.2,0.0206185,13.63
17/06/2015 06,1015,0,5.3,242.9,13.27,92.1,0.061905,13.64
17/06/2015 07,1014,0,7.6,239.1,13.12,84.2,0.0907364,13.64
17/06/2015 08,1015,0,5.05,258.2,12.67,87,0.0808218,13.66
17/06/2015 09,1015,0,3.19,270,12.6,90.3,0.086149,13.65
17/06/2015 10,1015,0,4.07,248.6,12.58,93.7,0.1467221,13.66
17/06/2015 11,1015,0,4.74,243,13.44,82.9,0.2359047,13.64
17/06/2015 12,1015,0,5.5,242.9,13.93,75.1,0.349356,13.62
17/06/2015 13,1015,0,5.35,262.7,14.23,64.5,0.3295268,13.6
17/06/2015 14,1015,0,5.36,265.9,14.28,66.8,0.4581704,13.57
17/06/2015 15,1015,0,4.91,265.6,12.97,75.1,0.172742,13.59
17/06/2015 16,1015,0,5.56,257,12.64,75.8,0.2131652,13.61
17/06/2015 17,1016,0,5.23,259.5,12.58,69.2,0.2718146,13.62
17/06/2015 18,1016,0,5.86,259.9,12.31,66.1,0.2170126,13.63
17/06/2015 19,1016,0,6.34,256.1,11.82,59.8,0.2736891,13.64
17/06/2015 20,1017,0,5.12,254.4,11.01,62.4,0.0473289,13.66
17/06/2015 21,1017,0,4.53,261.9,10.36,64.4,0.0181522,13.69
17/06/2015 22,1017,0,4.57,254.2,9.67,66.2,0.000222,13.72
17/06/2015 23,1017,0,4.3,248.3,9.45,68,0,13.74
18/06/2015 00,1017,0,4.21,244.4,9.21,70.7,0,13.74
18/06/2015 01,1017,0,3.95,254.2,9.08,72.8,0,13.75
18/06/2015 02,1017,0,3.22,254.5,8.96,73.5,0,13.76
18/06/2015 03,1017,0,2.82,252.9,8.83,75.6,0,13.76
18/06/2015 04,1017,0,4.51,254,8.53,75.3,0.0035022,13.77
18/06/2015 05,1017,0,5.05,247,8.46,75.4,0.0302866,13.78
18/06/2015 06,1017,0,4.53,249.9,9,73.9,0.0974449,13.77
18/06/2015 07,1017,0,5.16,248.6,9.4,73.7,0.1282494,13.75
18/06/2015 08,1017,0,4.73,249.7,9.79,74.3,0.1989098,13.73
18/06/2015 09,1017,0,5,256.6,10.16,73.7,0.2041631,13.72
18/06/2015 10,1018,0,4.7,253.6,9.82,80.2,0.1589798,13.72
18/06/2015 11,1018,0,5.61,256.9,10.37,77.8,0.3242982,13.7
18/06/2015 12,1018,0,5.76,259.6,10.7,75.2,0.2668326,13.69
18/06/2015 13,1018,0,4.75,256.8,10.78,75.5,0.1664528,13.69
18/06/2015 14,1018,0,5.72,256.8,11.25,75.3,0.4989146,13.67
18/06/2015 15,1018,0,5.64,257.4,10.95,78.1,0.2835543,13.65
18/06/2015 16,1018,0,5.09,257.2,10.95,75.2,0.2393083,13.66
18/06/2015 17,1018,0,5.35,252.4,11.05,76.6,0.4523009,13.66
18/06/2015 18,1018,0,5.11,250.6,10.78,80.5,0.2064076,13.65
18/06/2015 19,1018,0,5.32,251.1,10.59,83,0.0776895,13.67
18/06/2015 20,1018,0,4.43,250.7,10.48,84.9,0.0571203,13.69
18/06/2015 21,1018,0,4.56,252.7,10.29,85.6,0.0119617,13.7
18/06/2015 22,1018,0,4.38,249.5,9.98,86.6,0.0003453,13.72
18/06/2015 23,1018,0,4.23,246.3,9.69,89,0,13.74
19/06/2015 00,1018,0,4.57,245.3,9.47,90.5,0,13.74
19/06/2015 01,1018,0,4.65,246.4,9.17,90.8,0,13.75
19/06/2015 02,1018,0,3.7,257.5,9.02,89.5,0,13.76
19/06/2015 03,1018,0,3.35,254.6,8.99,87.4,0,13.75
19/06/2015 04,1018,0,3.76,249.2,8.82,87.2,0.0059685,13.76
19/06/2015 05,1018,0,3.29,253,8.73,85.9,0.0509051,13.76
19/06/2015 06,1018,0,3.9,258.3,9.32,82.4,0.2317613,13.75
19/06/2015 07,1019,0,3.03,274.4,9.99,76.8,0.1938538,13.74
19/06/2015 08,1019,0,3.29,261.9,10.54,73.5,0.3039263,13.7
19/06/2015 09,1019,0,3.68,252.1,10.55,74.9,0.28496,13.69
19/06/2015 10,1019,0,3.88,257.3,11.09,74.7,0.4340007,13.66
19/06/2015 11,1019,0,3.69,252.9,11.61,72.7,0.3091302,13.64
19/06/2015 12,1019,0,4.03,257.4,11.91,71.3,0.2404182,13.64
19/06/2015 13,1019,0,4.9,250,12.38,70.5,0.5047598,13.62
19/06/2015 14,1019,0,4.86,248.8,12.13,70.9,0.2488777,13.62
19/06/2015 15,1019,0,4.79,253.3,12.49,70,0.3755979,13.62
19/06/2015 16,1019,0,4.16,260.4,12.93,69,0.2644896,13.61
19/06/2015 17,1019,0,4.37,257.9,13.36,68.6,0.372293,13.6
19/06/2015 18,1019,0,3.83,258.8,12.81,72,0.1650224,13.6
19/06/2015 19,1019,0,3.85,259,12.05,76.8,0.1126867,13.63
19/06/2015 20,1020,0,3.93,255.3,11.63,80.9,0.049376,13.65
19/06/2015 21,1020,0,3.81,254.8,11.05,86.3,0.014724,13.68
19/06/2015 22,1020,0,3.16,250.8,10.59,88.7,0.0003206,13.7
19/06/2015 23,1020,0,0.66,146.2,10.25,89.9,0,13.72
20/06/2015 00,1020,0,0.9,181.7,10.25,90.5,0,13.72
20/06/2015 01,1020,0,0.04,51.5,10.18,91.4,0,13.73
20/06/2015 02,1019,0,0,0,10.3,92.5,0,13.72
20/06/2015 03,1019,0,0,0,10.44,91.4,0,13.71
20/06/2015 04,1019,0,0.03,16.4,10.34,89.9,0.0005426,13.72
20/06/2015 05,1018,0,0.12,58.8,10.27,93.8,0.0170424,13.71
20/06/2015 06,1018,0,0.71,151.9,10.52,97.2,0.0622009,13.7
20/06/2015 07,1018,0,0.14,91.9,10.91,99.4,0.0919942,13.7
20/06/2015 08,1018,0,0.32,117,11.63,99.5,0.0883688,13.68
20/06/2015 09,1017,0,2.76,256.4,12.74,95.8,0.1447985,13.65
20/06/2015 10,1017,0,2.85,256.3,13.09,90.2,0.2297637,13.63
20/06/2015 11,1017,0,2.77,260.9,13.89,82.5,0.4129875,13.6
20/06/2015 12,1017,0,3.36,264.7,14.7,68,0.4863363,13.56
20/06/2015 13,1016,0,3.45,252.1,15.1,64.3,0.4377988,13.54
20/06/2015 14,1016,0,3.05,263.6,15.45,65.4,0.5023921,13.53
20/06/2015 15,1016,0,3.85,269.6,14.99,66.9,0.3787302,13.52
20/06/2015 16,1016,0,3.64,255.7,14.75,67,0.2844176,13.54
20/06/2015 17,1015,0,3.8,253.7,14.81,67.6,0.3113993,13.55
20/06/2015 18,1015,0,3.44,260,16.15,63.4,0.3975729,13.53
20/06/2015 19,1014,0,3.36,262.4,16.11,62.2,0.2326985,13.53
20/06/2015 20,1014,0,2.3,257.8,15.8,61.4,0.1204557,13.55
20/06/2015 21,1014,0,1.27,195,14.77,67.6,0.0106052,13.58
20/06/2015 22,1014,0,2.4,249.9,13.99,74,0.000074,13.6
20/06/2015 23,1013,0,2.98,264.4,12.9,83.5,0,13.63
21/06/2015 00,1013,0,2.51,247.3,11.48,87.5,0,13.67
21/06/2015 01,1012,0,0.8,155.9,11.2,85.1,0,13.69
21/06/2015 02,1012,0,1.28,209.3,10.92,84.7,0,13.7
21/06/2015 03,1011,0,1.45,170.5,10.57,78.8,0,13.71
21/06/2015 04,1011,0,3.05,223.3,10.17,81.5,0.0019237,13.72
21/06/2015 05,1010,0,3.51,228.4,9.96,86.4,0.0340601,13.73
21/06/2015 06,1010,0,3.12,239.2,10.13,87.4,0.1214916,13.73
21/06/2015 07,1010,0,3.62,246.5,10.22,85.2,0.1347604,13.72
21/06/2015 08,1010,0,4.14,248.7,10.41,81.2,0.2183938,13.71
21/06/2015 09,1010,0,3.89,242.1,10.67,78.7,0.2679424,13.69
21/06/2015 10,1010,0,4.31,257,11.03,72.1,0.3260245,13.67
21/06/2015 11,1009,0,4.64,258.2,11.56,67.6,0.4299312,13.65
21/06/2015 12,1009,0,4.96,257.8,12.11,63.6,0.4317563,13.63
21/06/2015 13,1009,0,5.36,248.6,12,64.6,0.5571447,13.62
21/06/2015 14,1009,0,5.4,247.4,12.09,63.7,0.6783403,13.59
21/06/2015 15,1009,0,5,248.3,12.73,59.8,0.4500071,13.59
21/06/2015 16,1009,0,5.42,253.5,12.89,57.9,0.3621564,13.59
21/06/2015 17,1009,0,5.08,253.5,12.59,61.2,0.3339662,13.6
21/06/2015 18,1008,0,4.58,254,12.29,61.7,0.2188131,13.61
21/06/2015 19,1008,0,4.65,250.8,11.6,64.1,0.1123908,13.64
21/06/2015 20,1008,0,4.04,251.7,10.7,68.6,0.0683668,13.67
21/06/2015 21,1008,0,4.12,253,9.99,75.5,0.0193607,13.69
21/06/2015 22,1008,0,4.08,246.3,8.83,83.7,0.0003206,13.73
21/06/2015 23,1008,0,4.02,252.2,8.4,88.2,0,13.76
22/06/2015 00,1008,0,4.17,253.7,8.47,88.4,0,13.76
22/06/2015 01,1008,0,3.87,256.8,8.46,90.3,0,13.77
22/06/2015 02,1008,0,2.8,259.9,8.53,91.6,0,13.77
22/06/2015 03,1007,0,2.68,259,8.14,98.4,0,13.78
22/06/2015 04,1007,0,2.34,255.7,7.92,99.4,0.0029103,13.78
22/06/2015 05,1007,0,2.99,256,7.91,99.5,0.0158832,13.79
22/06/2015 06,1007,0,3.02,258.3,8.18,99.4,0.0505845,13.79
22/06/2015 07,1007,0,2.58,266.2,8.99,96.9,0.2520839,13.77
22/06/2015 08,1008,0,2.25,278.1,10.12,89.2,0.263947,13.73
22/06/2015 09,1008,0,2.11,297.7,10.32,85.7,0.1341685,13.72
22/06/2015 10,1008,0,1.47,289.8,10.5,86.3,0.0920682,13.71
22/06/2015 11,1009,0,1.4,107.8,10.2,96.6,0.1007991,13.72
22/06/2015 12,1010,0,0.71,36.2,9.52,99.5,0.1751097,13.72
22/06/2015 13,1010,0,1.15,32.5,10.39,94.7,0.1929167,13.7
22/06/2015 14,1011,0,1.42,44.8,12.09,75.6,0.5662208,13.63
22/06/2015 15,1011,0,0.66,119.9,12.4,69.1,0.2291224,13.59
22/06/2015 16,1011,0,1.57,296.9,12.91,65.4,0.0996646,13.61
22/06/2015 17,1012,0,1.34,155.7,13,64,0.1009717,13.62
22/06/2015 18,1012,0,0.37,31.1,12.63,67.3,0.0750259,13.62
22/06/2015 19,1012,0,1.06,40.3,12.3,68.6,0.0364524,13.63
22/06/2015 20,1013,0,0.73,46.3,11.73,74.9,0.0226163,13.65
22/06/2015 21,1013,0,0.45,40.4,10.96,81.2,0.012529,13.67
22/06/2015 22,1014,0,0.1,30.4,10.47,82.1,0.000222,13.69
22/06/2015 23,1015,0,0.04,29.8,10.1,83.8,0,13.71
23/06/2015 00,1015,0,0.03,29.7,9.61,86.2,0,13.73
23/06/2015 01,1015,0,0.01,12.5,9.23,87.3,0,13.75
23/06/2015 02,1016,0,0,4.9,9.06,88.4,0,13.75
23/06/2015 03,1016,0,0.06,41.6,8.84,91.1,0,13.76
23/06/2015 04,1016,0,0.38,153.3,7.76,94.9,0.005056,13.79
23/06/2015 05,1016,0,0.1,53.5,7.83,94.5,0.0387954,13.8
23/06/2015 06,1017,0,0,0,8.12,95.7,0.1061016,13.79
23/06/2015 07,1017,0,0,0,9.4,90.1,0.1868988,13.75
23/06/2015 08,1017,0,0.03,3.9,10.36,82.6,0.2433778,13.7
23/06/2015 09,1017,0,0.16,37.1,11.83,72.2,0.5002217,13.66
23/06/2015 10,1018,0,0.36,53.2,12.26,71.3,0.3455086,13.6
23/06/2015 11,1018,0,0.33,84.3,13.16,68.3,0.5369208,13.55
23/06/2015 12,1017,0,0.3,103.4,14.73,61.7,0.6370538,13.49
23/06/2015 13,1017,0,1.19,49.3,15.06,60,0.6974049,13.43
23/06/2015 14,1017,0,1.14,47.4,15.2,58.9,0.6277557,13.41
23/06/2015 15,1017,0,1.12,60.1,15.14,59,0.5314207,13.41
23/06/2015 16,1016,0,0.91,46.3,15.27,63.2,0.312879,13.42
23/06/2015 17,1016,0,0.14,30.7,15.12,66.1,0.2021653,13.46
23/06/2015 18,1016,0,0.16,20.3,15.82,64.4,0.2847135,13.47
23/06/2015 19,1016,0,0.12,54.5,15.64,65.4,0.1536526,13.48
23/06/2015 20,1016,0,0.61,237.3,13.5,73.9,0.0993932,13.52
23/06/2015 21,1016,0,0.19,108.1,12.09,81,0.0259952,13.58
23/06/2015 22,1016,0,0.19,135.9,10.7,90.8,0.0000247,13.65
23/06/2015 23,1016,0,1.3,263.1,9.84,97,0,13.7
24/06/2015 00,1017,0,1.06,259.5,9.26,99.2,0,13.73
24/06/2015 01,1017,0,0.25,92.5,8.79,99.3,0,13.76
24/06/2015 02,1016,0,0.21,65.7,8.19,99.3,0,13.78
24/06/2015 03,1016,0,0.33,87.6,8.1,98.7,0,13.8
24/06/2015 04,1016,0,0,0,7.7,98.6,0.0088295,13.81
24/06/2015 05,1016,0,0.16,116.6,7.59,99.1,0.0402259,13.82
24/06/2015 06,1016,0,0.24,133.8,8.2,99.1,0.0775908,13.8
24/06/2015 07,1016,0,0.31,140.2,8.98,96.9,0.0846939,13.77
24/06/2015 08,1017,0,0.32,120,9.76,91.7,0.1434419,13.74
24/06/2015 09,1017,0,0.44,186.4,10.61,84.6,0.204237,13.71
24/06/2015 10,1016,0,0.51,209.4,10.92,84.6,0.2232032,13.69
24/06/2015 11,1017,0,0.63,223.5,12.05,75.5,0.4077589,13.64
24/06/2015 12,1016,0,0.47,167.7,13.24,68.6,0.2860454,13.59
24/06/2015 13,1017,0,0.52,174.2,13.67,68.6,0.2299609,13.57
24/06/2015 14,1016,0,0.26,35.5,13.83,67.5,0.2937896,13.55
24/06/2015 15,1016,0,0.68,46.7,14.51,65.5,0.4560991,13.52
24/06/2015 16,1016,0,0.93,45.3,13.72,67.8,0.18204,13.5
24/06/2015 17,1016,0,0.12,27.6,12.83,73.2,0.0932027,13.55
24/06/2015 18,1017,0,0.1,16.9,12.93,79.5,0.1757016,13.57
24/06/2015 19,1017,0,0.01,2.4,12.97,85.5,0.08864,13.59
24/06/2015 20,1017,0,0.01,4.6,12.69,88.8,0.0380555,13.61
24/06/2015 21,1017,0,0,2.2,12.61,91.1,0.0104819,13.62
24/06/2015 22,1017,0,0,0,12.12,96.5,0.0000493,13.64
24/06/2015 23,1017,0,0,1.6,11.56,99.3,0,13.66
25/06/2015 00,1017,0,0,0,11.06,99.5,0,13.68
25/06/2015 01,1017,0,0,0,10.65,99.5,0,13.69
25/06/2015 02,1017,0,0,0,10.87,99.7,0,13.7
25/06/2015 03,1017,0,0,0,11.3,99.8,0,13.7
25/06/2015 04,1017,0,0.42,91.9,11.7,99.9,0.0045874,13.7
25/06/2015 05,1017,0,2.21,235.7,12.58,99.8,0.0314951,13.69
25/06/2015 06,1017,0,0.13,32.6,13.05,99.5,0.1054358,13.68
25/06/2015 07,1017,0,0.33,132.8,13.73,95.9,0.2737137,13.66
25/06/2015 08,1017,0,1.18,256.3,14.82,82.1,0.3260493,13.62
25/06/2015 09,1018,0,0.62,233,15.41,75.3,0.3088589,13.58
25/06/2015 10,1018,0,0.44,149.5,16.03,71.4,0.2953187,13.55
25/06/2015 11,1017,0,0.22,23.8,16.08,78.4,0.2435751,13.52
25/06/2015 12,1018,0,0.03,15.8,15.59,85.8,0.1403097,13.54
25/06/2015 13,1018,0,0.08,31.3,14.6,89.9,0.1762689,13.57
25/06/2015 14,1018,0,0.18,51.9,13.94,90.1,0.1603116,13.6
25/06/2015 15,1018,0,0.02,27.3,14.03,89.7,0.1236373,13.61
25/06/2015 16,1018,0,0.21,103.7,13.54,95.4,0.1521975,13.62
25/06/2015 17,1017,0,0.01,6.4,14.26,96.7,0.2014501,13.6
25/06/2015 18,1017,0,0,8.4,14.9,93.7,0.1239579,13.58
25/06/2015 19,1017,0,0,4.2,15.03,92.2,0.0601292,13.57
25/06/2015 20,1017,0,0.11,45.7,14.61,94.1,0.0184728,13.6
25/06/2015 21,1016,0,0.04,17.9,14.12,95.4,0.0028363,13.62
25/06/2015 22,1016,0,0,1.9,13.91,99.2,0,13.63
25/06/2015 23,1016,0,0.01,22.2,13.91,99.5,0,13.64
26/06/2015 00,1016,0,0,7.4,14.01,99.5,0,13.64
26/06/2015 01,1015,0,0.42,87.6,13.85,98.9,0,13.64
26/06/2015 02,1014,0,0.27,67.5,13.68,92.3,0,13.65
26/06/2015 03,1014,0,0.05,39.6,13.52,91.8,0,13.65
26/06/2015 04,1013,0,0.09,19.6,13.62,90.8,0.0017264,13.65
26/06/2015 05,1013,0,0,0,13.23,95.6,0.0128743,13.65
26/06/2015 06,1013,0,0.83,53.8,13.27,97.5,0.0233069,13.65
26/06/2015 07,1012,0,2.28,143.8,13.98,88.3,0.0921422,13.65
26/06/2015 08,1012,0,0.64,83.9,14.51,88.8,0.1471661,13.63
26/06/2015 09,1012,0,1.7,159.8,15.06,81.2,0.1048438,13.6
26/06/2015 10,1011,0,0.83,111.5,14.94,85.7,0.1020075,13.6
26/06/2015 11,1011,0,1.2,157.8,15.74,79,0.1407537,13.59
26/06/2015 12,1011,0,2.24,192.3,15.98,76.2,0.0641,13.58
26/06/2015 13,1010,0,2.51,191.4,15.57,80.2,0.093992,13.58
26/06/2015 14,1010,0,2.62,182.1,15.75,82.5,0.1397671,13.58
26/06/2015 15,1010,0,3.32,172.9,15.88,81.8,0.165565,13.57
26/06/2015 16,1009,0,3.05,181.3,15.99,86.8,0.1769101,13.56
26/06/2015 17,1010,0,3.89,258.8,14.75,97.8,0.2686084,13.58
26/06/2015 18,1010,0,3.72,257,14.69,87.5,0.2233512,13.59
26/06/2015 19,1010,0,3.3,261.2,15.45,72.8,0.2893009,13.57
26/06/2015 20,1011,0,2.64,253.8,15.36,72.4,0.1297785,13.57
26/06/2015 21,1011,0,2.71,258.1,14.34,73.8,0.017067,13.6
26/06/2015 22,1011,0,2.87,254.7,13.41,76.4,0.0000247,13.62
26/06/2015 23,1012,0,2.18,251.3,12.97,80.6,0,13.64
27/06/2015 00,1012,0,2.12,248.1,12.01,83.4,0,13.67
27/06/2015 01,1012,0,2.67,249.3,11.61,84.2,0,13.69
27/06/2015 02,1012,0,3.2,229.6,12.08,77.2,0,13.68
27/06/2015 03,1012,0,3.63,234.4,11.93,74.5,0,13.68
27/06/2015 04,1013,0,2.97,237.6,11.43,81.6,0.0029349,13.7
27/06/2015 05,1013,0,1.7,215.6,11.08,83,0.0241207,13.71
27/06/2015 06,1013,0,0.33,82.8,11.87,80.6,0.128052,13.72
27/06/2015 07,1013,0,1.55,171.3,12.79,80.5,0.2348196,13.7
27/06/2015 08,1013,0,3.77,242.7,13.84,75.6,0.4428055,13.66
27/06/2015 09,1014,0,3.43,244.3,15.15,68.2,0.6137717,13.62
27/06/2015 10,1014,0,3.73,259.1,15.42,63,0.414714,13.58
27/06/2015 11,1014,0,3.56,238.3,16.53,57.5,0.7153107,13.53
27/06/2015 12,1014,0,4.3,234.6,17.17,55.5,0.7917175,13.49
27/06/2015 13,1015,0,3.92,242,17.33,55.2,0.4256397,13.48
27/06/2015 14,1015,0,4.77,228.4,17.91,52.6,0.6550335,13.47
27/06/2015 15,1015,0,4.78,214.6,17.31,55.9,0.278967,13.48
27/06/2015 16,1015,0,3.43,195.7,17.53,57.5,0.3889161,13.49
27/06/2015 17,1015,0,3.59,186.2,17.55,60.3,0.1894883,13.5
27/06/2015 18,1015,0,3.63,189.1,17.34,61.1,0.1259063,13.52
27/06/2015 19,1015,0,4.73,191.2,17.1,60.8,0.1131553,13.53
27/06/2015 20,1015,0,3.72,179.7,16.41,65.8,0.0489321,13.55
27/06/2015 21,1014,0,3.01,155.7,15.86,70.7,0.0086322,13.56
27/06/2015 22,1014,0,4.39,161.7,15.32,75.2,0,13.58
27/06/2015 23,1014,0,2.03,157.2,14.83,77.5,0,13.59
28/06/2015 00,1014,0,0.57,112.2,14.42,79.4,0,13.6
28/06/2015 01,1013,0,0.97,156.6,14.19,84.3,0,13.61
28/06/2015 02,1013,0,3.39,156.5,14.13,81.1,0,13.62
28/06/2015 03,1012,0,2.49,174.7,13.88,79.5,0,13.63
28/06/2015 04,1010,0,3.69,152.2,13.19,86.3,0.000222,13.65
28/06/2015 05,1010,0,0.96,140,13.1,89.7,0.0036995,13.67
28/06/2015 06,1009,0,3.06,143.7,13.18,92.2,0.0127756,13.67
28/06/2015 07,1008,0,5.19,154.6,13.21,95.3,0.0459231,13.67
28/06/2015 08,1008,0,5.6,162.7,13.55,97.8,0.130987,13.66
28/06/2015 09,1008,0,5.87,174.7,14.33,90.3,0.1486706,13.65
28/06/2015 10,1008,0,5.44,188.4,15.51,82.9,0.3022244,13.61
28/06/2015 11,1008,0,4.81,206.8,16.39,82.4,0.4892466,13.57
28/06/2015 12,1008,0,4.91,235.3,17.23,75.1,0.6943961,13.53
28/06/2015 13,1009,0,4.85,239.4,18.12,61.2,0.73075,13.48
28/06/2015 14,1010,0,6.92,252.2,16.27,66.4,0.649435,13.48
28/06/2015 15,1010,0,5.71,249.6,15.76,64.1,0.7377543,13.49
28/06/2015 16,1011,0,5.31,258.5,17.14,53.8,0.6541949,13.48
28/06/2015 17,1011,0,4.31,257.4,16.44,60.2,0.3899767,13.49
28/06/2015 18,1012,0,3.95,259.5,16.41,59.9,0.2719625,13.5
28/06/2015 19,1012,0,3.1,261.8,15.16,69.1,0.175307,13.55
28/06/2015 20,1013,0,3.06,244.5,14.94,71.5,0.089084,13.57
28/06/2015 21,1014,0,2.71,235.4,14.46,74.5,0.0149706,13.59
28/06/2015 22,1014,0,1.41,227.8,13.94,77.7,0.0001973,13.61
28/06/2015 23,1015,0,2.18,220.1,13.34,78.5,0,13.63
29/06/2015 00,1015,0,1.4,224.9,12.56,83.1,0,13.66
29/06/2015 01,1015,0,2.2,268.3,12.33,89,0,13.66
29/06/2015 02,1015,0,1.06,144.1,11.76,93.8,0,13.69
29/06/2015 03,1015,0,2.76,215.7,12.08,87.9,0,13.69
29/06/2015 04,1015,0,2.79,223,12.45,81.4,0.00476,13.68
29/06/2015 05,1016,0,2.1,227.2,12.2,88,0.0217531,13.68
29/06/2015 06,1016,0,3.18,229.2,12.18,88.4,0.0600059,13.69
29/06/2015 07,1017,0,2.6,215.6,11.97,94.9,0.0902432,13.69
29/06/2015 08,1017,0,3.2,226.5,12.81,84.5,0.1914121,13.67
29/06/2015 09,1017,0,4.32,238,13.39,75.1,0.2307501,13.65
29/06/2015 10,1017,0,4.23,226.9,14.07,72.1,0.2500369,13.63
29/06/2015 11,1018,0,4.55,234.5,14.96,67.8,0.3544614,13.6
29/06/2015 12,1018,0,4.06,234.5,16.07,63.2,0.478888,13.56
29/06/2015 13,1018,0,5.01,237.2,16.53,62.3,0.616756,13.53
29/06/2015 14,1018,0,4.64,249.8,17.24,60,0.573225,13.5
29/06/2015 15,1018,0,3.89,248.3,16.98,61.7,0.3731563,13.5
29/06/2015 16,1018,0,3.39,232.6,16.71,62.4,0.1661569,13.52
29/06/2015 17,1018,0,2.53,229.1,16.64,64.8,0.0877521,13.53
29/06/2015 18,1018,0,0.43,118.7,16.43,69,0.0901938,13.54
29/06/2015 19,1018,0,2.31,173.8,16.57,65.7,0.0700439,13.55
29/06/2015 20,1018,0,3.43,175.4,15.91,67.8,0.0368717,13.56
29/06/2015 21,1018,0,2.74,168.1,15.03,73.2,0.0077443,13.58
29/06/2015 22,1018,0,1.15,156.5,14.69,73.6,0,13.6
29/06/2015 23,1018,0,0.13,70.5,14.49,69.2,0,13.61
30/06/2015 00,1018,0,0.05,31.6,14.38,69.6,0,13.61
