date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
20/07/2015 02,60480,0,0.19,60.5,624.56,5768.1,0,824.22
20/07/2015 03,60480,0,12.3,5261.2,564.39,5850.4,0,825.41
20/07/2015 04,60480,0,12.98,4608.3,529.71,5701.4,0.096187,825.98
20/07/2015 05,60439,0,20.83,4889.5,545,5898.3,0.8124102,825.93
20/07/2015 06,60420,0,6.98,4181.8,596.54,5848.2,0.836087,824.81
20/07/2015 07,60420,0.2,0.54,856.3,653.38,5838.6,4.5992196,823.73
20/07/2015 08,60420,0,1.27,944.6,713.54,5753.4,9.544715,822.14
20/07/2015 09,60373,0,0.06,220.9,819.44,5165.9,17.948495,819.17
20/07/2015 10,60344,0,64.76,6138.9,920.12,4532.1,22.236953,814.88
20/07/2015 11,60300,0,159.84,8551.3,946.62,4148.7,18.519697,813.64
20/07/2015 12,60279,0.6,127.96,8249.4,934.04,4176.8,8.3534702,813.53
20/07/2015 13,60237,0.4,66.42,7294.6,861,4839.5,10.163267,815.73
20/07/2015 14,60172,0,26.53,3243.9,867.08,4976.3,6.3054282,816.1
20/07/2015 15,60099,0.2,67.03,7083.4,894.81,4870.6,5.3287606,816.45
20/07/2015 16,60040,0,87.19,7408.6,948.21,4633.5,14.0314674,815.62
20/07/2015 17,59990,0,197.32,8187.8,936.56,4857.6,18.210418,813.37
20/07/2015 18,59940,0,158.03,9151.5,935.57,5298,13.47654,813.31
20/07/2015 19,59938,0,232.76,11326.9,978.22,4924.4,7.0586474,813.64
20/07/2015 20,59915,0,271.32,11986.5,975.75,4518.3,3.03359,814.08
20/07/2015 21,59972,0,238.82,14432.3,865.67,4886.3,0.155379,816.14
20/07/2015 22,60000,0,148.75,13715.1,819.23,4968.5,0,817.38
20/07/2015 23,60000,0.4,184.11,14635.2,786.84,5338.9,0,818.89
21/07/2015 00,60000,0,114.49,12757.6,756.51,5744,0,820.17
21/07/2015 01,60000,0,194.69,13301.4,762.37,5216.1,0,821.06
21/07/2015 02,60000,0,265.17,13026.8,757.01,4998.3,0,821.25
21/07/2015 03,60004,0,288.46,12947.7,737.96,5000.4,0,821.42
21/07/2015 04,60000,0,278.93,11541.8,764.29,4898.4,0.0133182,821.29
21/07/2015 05,60000,0,306.15,11348.4,799.59,4845.1,0.680708,820.32
21/07/2015 06,60053,0,272.65,11983.8,818.04,4829.5,2.0095684,819.47
21/07/2015 07,60060,0,234.79,12552.3,833.81,4839.4,7.1681532,818.66
21/07/2015 08,60111,0,289.9,13753.7,835.38,4857,10.7847832,817.89
21/07/2015 09,60120,0,284.69,13370.6,837.62,4923.3,13.464699,817.31
21/07/2015 10,60132,0,270.25,13045.9,868.75,4771.2,19.611787,816.35
21/07/2015 11,60179,0.2,337.83,14237.1,918.9,4395.1,28.696279,814.54
21/07/2015 12,60223,0.6,206.71,15714.1,826.46,5264.6,18.3983554,815.8
21/07/2015 13,60241,0,267.32,15094.7,829.23,5000.2,23.657562,815.48
21/07/2015 14,60293,0,248.23,15260.8,831.48,4786.4,20.823743,814.82
21/07/2015 15,60300,0,221.78,15189.8,835.53,4719.3,17.229312,814.8
21/07/2015 16,60318,0,232.21,15174.3,847.53,4327.4,19.567396,814.35
21/07/2015 17,60358,0,233.55,14761.7,844.16,4194.1,13.102148,814.61
21/07/2015 18,60360,0,225.9,14733.6,848.48,4005.4,10.414832,815.28
21/07/2015 19,60410,0,182.69,15587.2,849.53,3803.5,7.545499,815.47
21/07/2015 20,60420,0,171.11,15497.2,809.03,3941.3,4.0457728,816.61
21/07/2015 21,60464,0,147.38,14936.1,763.07,4137.2,0.4099046,818.13
21/07/2015 22,60480,0,147.49,14295.9,733.01,4247,0,819.28
21/07/2015 23,60523,0,93.7,13199.6,653.75,4514.9,0,821.62
22/07/2015 00,60540,0,70.19,12481,636.29,4508.3,0,822.68
22/07/2015 01,60540,0,66.69,10759,621.46,4634.1,0,823.51
22/07/2015 02,60592,0,17.65,6511.5,561.29,4979.6,0,825.48
22/07/2015 03,60600,0,28.23,8659.8,515.94,5388.3,0,826.96
22/07/2015 04,60600,0,50.99,12615.4,499.6,5460.4,0.029596,827.91
22/07/2015 05,60600,0,129.34,12830.3,558.69,5197.5,1.0861732,826.93
22/07/2015 06,60600,0,115.19,13582,597.36,5043.9,2.2966496,825.58
22/07/2015 07,60652,0,93.36,13982,626.25,4983,4.397965,824.42
22/07/2015 08,60660,0,142.65,13986.3,662.48,4790.7,8.505891,822.91
22/07/2015 09,60660,0,166.9,13788,686.53,4672.7,10.444427,821.37
22/07/2015 10,60660,0,214.09,14123,704.71,4453.7,15.657759,820.27
22/07/2015 11,60660,1.2,163.84,14783.8,671.11,4612.3,6.6650212,820.24
22/07/2015 12,60660,0.2,106.44,13887.2,645.97,5288.1,12.945284,821.97
22/07/2015 13,60660,0,196.48,13746.3,786.93,3948.6,27.59383,819.25
22/07/2015 14,60660,0.4,190.17,15960.8,768.17,3864.3,10.7936616,817.69
22/07/2015 15,60660,0.2,83.57,14351.1,728.6,4739.8,25.704127,819.11
22/07/2015 16,60660,0,190.28,15736.6,842.74,3707.5,21.017601,816.11
22/07/2015 17,60660,0,242.8,14838.3,846.3,3586.8,25.440722,815.71
22/07/2015 18,60660,0,301.88,14227.1,864.83,3431.2,25.292745,814.51
22/07/2015 19,60660,0,254.92,14230.3,844.86,3468.3,16.606313,815.2
22/07/2015 20,60660,0,230.44,13361.2,781.45,3800.9,6.451925,816.62
22/07/2015 21,60660,0,234.44,12527.2,704.06,4185,0.8375668,819.07
22/07/2015 22,60660,0,242.21,12200.5,664.62,4340.9,0,821.3
22/07/2015 23,60669,0,271.88,12304.9,644.19,4517,0,822.55
23/07/2015 00,60720,0,251.17,12496.4,621.26,4733.7,0,823.57
23/07/2015 01,60719,0,208.5,12483.2,609.72,4877.3,0,824.4
23/07/2015 02,60660,0,213.78,11934.3,626.07,4795.6,0,824.51
23/07/2015 03,60660,0,253.28,12171.8,615.17,4717.8,0,824.99
23/07/2015 04,60660,0,254.75,12405.8,600.33,4774.1,0.0118384,824.98
23/07/2015 05,60660,0,194.38,10979.6,596.89,4789.7,1.9562956,825.1
23/07/2015 06,60660,0,288.4,12189.3,623.39,4688.8,7.2983736,824.93
23/07/2015 07,60660,0,348.88,12996.3,664.34,4518.4,17.096129,824.12
23/07/2015 08,60660,0,383.3,13627.2,709.86,4310.8,28.681483,822.49
23/07/2015 09,60660,0.4,336.71,13974.6,685.39,4631.4,16.043993,821.54
23/07/2015 10,60660,0,329.74,13648.2,687.9,4880.8,26.759227,821.89
23/07/2015 11,60660,0,337.96,13472.4,751.29,4289.1,30.418771,819.97
23/07/2015 12,60660,0,357.6,13812.8,816.65,3806.9,33.285141,817.04
23/07/2015 13,60660,0.2,360.07,13538.5,746.28,4431.4,27.89275,818
23/07/2015 14,60660,0,372.48,13869.4,806.28,4113.1,32.218201,816.07
23/07/2015 15,60660,0,253.7,15467.3,774.7,4296.4,16.471655,816.53
23/07/2015 16,60660,0.2,219.84,15142.6,781.87,4349.1,13.273806,816.85
23/07/2015 17,60660,0.4,186.38,15222.1,773.33,4342.2,11.8102846,818.9
23/07/2015 18,60660,0,230.53,15465.6,801.86,3915.9,18.821578,817.96
23/07/2015 19,60660,0,277.67,14641.7,793.42,3447.6,17.338817,816.91
23/07/2015 20,60700,0,212.61,14404.3,756.54,3573.3,6.6383842,818.1
23/07/2015 21,60720,0,176.34,12803.9,690.06,4077.9,0.6910666,820.05
23/07/2015 22,60720,0,195.9,12526.6,645.82,4430.2,0,822.18
23/07/2015 23,60720,0,168.94,13829.3,619,4673.3,0,823.42
24/07/2015 00,60720,0,168.56,13447.6,581.01,4963.3,0,824.77
24/07/2015 01,60720,0,208.44,13155.9,564.73,5099.1,0,825.5
24/07/2015 02,60728,0,152.57,12999.6,553.52,5246.1,0,826.11
24/07/2015 03,60720,0,167.55,14085,532.15,5311,0,826.74
24/07/2015 04,60720,0,181.19,15117.9,522.71,5438.9,0.007399,827.27
24/07/2015 05,60720,0,74.03,11552.8,511.39,5525.4,1.4694414,827.76
24/07/2015 06,60734,0,140.17,14516.3,558.64,5416.2,6.889949,827.5
24/07/2015 07,60780,0,193.23,14640.3,618.88,5013.9,16.849002,826.22
24/07/2015 08,60780,0,192.34,15237.9,682.06,4577.9,29.255646,824.04
24/07/2015 09,60780,0,122.69,16235.1,749.13,4092.7,32.159012,820.48
24/07/2015 10,60731,0,72.38,13980.5,771,3937.1,19.959543,817.52
24/07/2015 11,60722,0,24.88,10438.9,765.26,4133,12.266064,817.66
24/07/2015 12,60720,0,108.81,10310.5,820.77,3739.4,37.73786,815.21
24/07/2015 13,60720,0,33.63,5811.8,944.52,2998.8,33.992488,809.24
24/07/2015 14,60689,0,39.98,3020.5,902.68,3269.1,20.193351,808.53
24/07/2015 15,60660,0,46.01,7846.9,910.78,3261.6,19.315827,808.63
24/07/2015 16,60660,0,35.48,12581.9,903.86,3314.9,20.145993,809.57
24/07/2015 17,60660,0,9.34,4026.1,887.12,3553,8.656831,811.28
24/07/2015 18,60660,0,0.77,937.6,895.1,3547.5,7.228827,812.36
24/07/2015 19,60660,0,4.38,3417.1,891.99,3506.3,5.954714,813.27
24/07/2015 20,60660,0.6,12.5,983.3,830.6,3819.1,1.4161686,814.97
24/07/2015 21,60660,0,1.52,2076.5,715.54,4738.5,0.8005718,818.58
24/07/2015 22,60680,0,5.92,1555.9,703.14,4925.7,0,820.64
24/07/2015 23,60720,0.2,11.5,1164.6,682.63,5540.1,0,821.16
25/07/2015 00,60720,0,5.42,1163.7,660.44,5903.5,0,822
25/07/2015 01,60720,0.4,14.42,1779.9,655.23,5953.4,0,822.34
25/07/2015 02,60720,0,0.06,82.8,624.46,5957.5,0,823.29
25/07/2015 03,60720,0,0,0,600.81,5963.4,0,824.69
25/07/2015 04,60720,0,0.06,693,589.15,5964,0,825.09
25/07/2015 05,60720,0,13.77,9306,570.49,5964,0.3936268,825.01
25/07/2015 06,60720,0,64.36,13073.1,565.22,5961.9,3.5707574,824.93
25/07/2015 07,60755,0,41.51,14828.6,603.15,5829,9.00014,823.89
25/07/2015 08,60780,0,22.48,9373.7,647.57,5335.2,10.645682,822.41
25/07/2015 09,60780,0,21.15,8074.1,689.87,4904.6,14.417691,821.04
